end_date,invested_amount,final_value,xirr,max_drawdown,max_drawdown_date
2020-10-21,600000,1439477.9142135945,16.43079547286625,38.671294241482755,2020-03-21
2020-10-22,600000,1450339.6931098609,16.5685611192343,38.67129424148276,2020-03-22
2020-10-23,600000,1464445.8513221655,16.745904072386423,38.67129424148276,2020-03-23
2020-10-24,600000,1454330.8954381677,16.618917604229335,39.272054347325195,2020-03-24
2020-10-27,600000,1460639.8482879656,16.698228200519583,33.42331149205974,2020-03-27
2020-10-28,600000,1449173.4987218624,16.553820531028638,32.58018952720922,2020-03-28
2020-10-29,600000,1443237.2305865844,16.478138918248405,32.24016353668735,2020-03-29
2020-10-30,600000,1442631.199095225,16.469800383808867,32.24016353668735,2020-03-30
2020-11-01,600000,1425421.2002897577,16.246640287038677,30.857741665720273,2020-04-01
2020-11-04,600000,1430157.1888903503,16.307434726316046,27.651549660186227,2020-04-04
2020-11-05,600000,1455985.9186199645,16.635391663601947,28.10461404752175,2020-04-05
2020-11-06,600000,1464221.1897233964,16.738703092088276,27.00459062545959,2020-04-06
2020-11-07,600000,1477506.577637035,16.90411813804345,23.61982072096334,2020-04-07
2020-11-08,600000,1476938.1892042202,16.897072478639725,22.142774703079404,2020-04-08
2020-11-11,600000,1480381.436444706,16.939711944227188,19.24833031430191,2020-04-11
2020-11-12,600000,1495938.8795435461,17.13110882878621,19.952651628952182,2020-03-12
2020-11-13,600000,1510811.134874825,17.312179369909746,18.46094212703259,2020-03-13
2020-11-14,600000,1534486.488735365,17.59669809428307,22.761661224922225,2020-03-14
2020-11-15,600000,1535195.1932075152,17.6051455927031,22.13281094491131,2020-03-15
2020-11-18,600000,1550096.2781916636,17.781844072448504,28.691998511893907,2020-03-18
2020-11-19,600000,1545019.3353576856,17.721836897475264,32.531565853086185,2020-03-19
2020-11-20,600000,1558003.579919086,17.87490610876453,31.367391237011464,2020-03-20
2020-11-21,600000,1575472.0196868626,18.07879633265749,38.671294241482755,2020-03-21
2020-11-22,600000,1576847.1328078532,18.09474845983111,38.67129424148276,2020-03-22
2020-11-25,600000,1569833.497189086,18.013237225589386,37.50099871921826,2020-03-25
2020-11-26,600000,1577384.7770918147,18.10098159294827,34.60646169625632,2020-03-26
2020-11-27,600000,1614863.6674629955,18.5302345253782,33.423311492059725,2020-03-27
2020-11-28,600000,1632312.0135839675,18.72662310446613,32.58018952720922,2020-03-28
2020-11-29,600000,1629865.692865872,18.698695957881277,32.24016353668735,2020-03-29
2020-12-01,600000,1621064.2755884926,18.60403378278367,30.857741665720283,2020-04-01
2020-12-02,600000,1620480.7029278816,18.597452676402774,31.517979743751237,2020-04-02
2020-12-03,600000,1631935.0259388336,18.72618718751168,32.107471852610026,2020-04-03
2020-12-04,600000,1639070.4668356746,18.805917966732814,27.65154966018622,2020-04-04
2020-12-08,600000,1637819.0042964441,18.7919598067301,22.142774703079404,2020-04-08
2020-12-09,600000,1648364.4344148382,18.909240053959234,18.927073772609102,2020-04-09
2020-12-10,600000,1642478.3929786372,18.843873302498505,19.248330314301914,2020-04-10
2020-12-11,600000,1650782.6583965814,18.9360265892647,19.24833031430192,2020-04-11
2020-12-12,600000,1662288.0174256575,19.06292678284608,19.952651628952186,2020-03-12
2020-12-15,600000,1665716.3437186503,19.100567445889244,22.132810944911324,2020-03-15
2020-12-16,600000,1686046.1794802486,19.322170443106323,22.132810944911316,2020-03-16
2020-12-18,600000,1684104.505122597,19.301122991887723,28.691998511893914,2020-03-18
2020-12-19,600000,1607995.5316565922,18.456072839684573,32.53156585308618,2020-03-19
2020-12-22,600000,1627269.1606731114,18.673859151238233,38.67129424148276,2020-03-22
2020-12-23,600000,1667966.4766352174,19.12522958817597,38.671294241482755,2020-03-23
2020-12-24,600000,1677265.0898665662,19.226788010612832,39.2720543473252,2020-03-24
2020-12-25,600000,1699852.2300199424,19.471120170882124,37.500998719218266,2020-03-25
2020-12-26,600000,1699900.8369790348,19.47164240630882,34.60646169625631,2020-03-26
2020-12-29,600000,1697221.261298502,19.44228096776291,32.24016353668735,2020-03-29
2020-12-30,600000,1699747.0865412436,19.468671724181856,32.240163536687355,2020-03-30
