end_date,invested_amount,final_value,xirr,max_drawdown,max_drawdown_date
2017-10-21,420000,1258991.2395354863,30.252883210374915,13.570407792305481,2016-11-21
2017-10-22,420000,1259932.3249911168,30.273807725500006,13.396336230282825,2011-08-22
2017-10-23,420000,1260098.4419852581,30.27749971056595,13.068962808781357,2011-08-23
2017-10-24,420000,1269246.982317935,30.48012082371592,13.066017358520195,2011-08-24
2017-10-27,420000,1280628.0147954137,30.7302692058818,13.317207578840677,2016-02-27
2017-10-28,420000,1291623.1129540536,30.969948665428877,13.056650823336946,2016-02-28
2017-10-29,420000,1289649.4607575277,30.9258250023223,13.788541572334712,2016-02-29
2017-10-30,420000,1287686.6704987253,30.88138344860511,13.627003913153247,2016-02-29
2017-11-01,420000,1295067.08024228,31.032806277005047,10.607327695026507,2016-03-01
2017-11-04,420000,1300312.8222325423,31.146153019190898,12.553440268169684,2016-02-04
2017-11-05,420000,1299645.7053650406,31.13176234758166,12.848985361679967,2015-09-05
2017-11-06,420000,1298878.9453509126,31.115213616613303,12.749015854335262,2015-09-06
2017-11-07,420000,1293252.2320427776,30.993491246712747,13.636749033240324,2015-09-07
2017-11-08,420000,1277391.2057310068,30.647659755488355,12.800405786155126,2015-09-08
2017-11-11,420000,1281782.6715440077,30.743814816820738,16.607203408571547,2016-02-11
2017-11-12,420000,1281237.8902133738,30.731903265313548,16.2294984016969,2016-02-12
2017-11-13,420000,1281815.3235601697,30.744528595727715,11.312100068138296,2016-02-13
2017-11-14,420000,1279810.4051452926,30.70066884102826,10.379049568020433,2016-02-14
2017-11-15,420000,1262547.6171151628,30.320317896140597,8.61984668038118,2013-02-15
2017-11-18,420000,1292683.9798707434,30.981170501188828,11.406018648205212,2011-08-18
2017-11-19,420000,1290482.0088409788,30.933379401937334,13.472807495909981,2011-08-19
2017-11-20,420000,1290036.1273707002,30.923692715392235,13.628875665518319,2016-11-20
2017-11-21,420000,1297109.3996188187,31.07698687048143,13.570407792305469,2016-11-21
2017-11-22,420000,1307723.936929863,31.305554537554354,13.39633623028282,2011-08-22
2017-11-25,420000,1337534.7213815846,31.9382491702251,13.694380080901693,2011-08-25
2017-11-26,420000,1338176.4682188176,31.951722729022126,14.81971616777112,2011-08-26
2017-11-27,420000,1335780.6014773303,31.901390094432973,13.317207578840675,2016-02-27
2017-11-28,420000,1343222.3045654348,32.05744914295979,13.056650823336934,2016-02-28
2017-11-29,420000,1340972.3004569677,32.00903716003168,13.788541572334712,2016-02-29
2017-12-01,420000,1329714.080563858,31.782918229254935,10.607327695026504,2016-03-01
2017-12-02,420000,1322592.0020090567,31.632104085296913,9.633909275529167,2016-02-02
2017-12-03,420000,1322137.8482264802,31.62246116961166,11.542735924530223,2016-02-03
2017-12-04,420000,1321059.0317334165,31.599542446286264,12.553440268169691,2016-02-04
2017-12-08,420000,1341638.1499307302,32.03372141622205,12.80040578615513,2015-09-08
2017-12-09,420000,1343403.0757165884,32.07066518354367,11.364976632413855,2016-02-09
2017-12-10,420000,1342725.1840145176,32.056480833979286,12.911881348685661,2016-02-10
2017-12-11,420000,1343584.3463609065,32.07445698652006,16.607203408571543,2016-02-11
2017-12-12,420000,1334665.06738788,31.887310338221226,16.2294984016969,2016-02-12
2017-12-15,420000,1339785.0516589251,31.99488270697522,8.61984668038119,2013-02-15
2017-12-16,420000,1351577.3237660385,32.241176209539425,10.000521112500742,2016-01-16
2017-12-18,420000,1350975.4757201322,32.22865509991672,11.406018648205213,2011-08-18
2017-12-19,420000,1370310.9381826872,32.62831746589817,13.472807495909972,2011-08-19
2017-12-22,420000,1404319.4998977329,33.31857326646932,13.396336230282825,2011-08-22
2017-12-23,420000,1417605.7097087998,33.58397764077141,13.06896280878136,2011-08-23
2017-12-24,420000,1419106.1523243778,33.613803432098685,13.066017358520208,2011-08-24
2017-12-25,420000,1420079.3763641752,33.63313334831986,13.694380080901706,2011-08-25
2017-12-26,420000,1420719.9363242977,33.64584919343842,14.819716167771116,2011-08-26
2017-12-29,420000,1409098.13569741,33.412898568641126,13.78854157233473,2016-02-29
2017-12-30,420000,1407423.912516038,33.37743503735206,13.627003913153231,2016-02-29
2018-01-01,420000,1401084.0210623704,33.24089461950408,10.607327695026518,2016-03-01
2018-01-02,420000,1389728.0690930183,33.01175820408048,9.633909275529161,2016-02-02
2018-01-03,420000,1402890.8562187413,33.27719127895142,11.542735924530223,2016-02-03
2018-01-06,420000,1445481.7629921697,34.12030835596266,12.749015854335282,2015-09-06
2018-01-07,420000,1444412.9695896336,34.09943766273883,13.636749033240319,2015-09-07
2018-01-08,420000,1443779.0890274572,34.08705281684156,12.800405786155153,2015-09-08
2018-01-09,420000,1445302.2606873864,34.11680416478378,11.364976632413864,2016-02-09
2018-01-10,420000,1443778.73918362,34.08704598013629,12.911881348685661,2016-02-10
2018-01-13,420000,1457030.6221470886,34.34490842760006,11.312100068138301,2016-02-13
2018-01-14,420000,1455560.7715833592,34.3164159440662,10.379049568020445,2016-02-14
2018-01-15,420000,1456253.4644376663,34.329846885689165,8.619846680381169,2013-02-15
2018-01-16,420000,1430773.0320944146,33.8318060712795,10.000521112500744,2016-01-16
2018-01-20,420000,1420959.915712361,33.63777620397966,13.628875665518327,2016-11-20
2018-01-21,420000,1420897.6015744547,33.63654008326262,13.570407792305478,2016-11-21
2018-01-22,420000,1422171.822469674,33.66180659029774,13.396336230282824,2011-08-22
2018-01-23,420000,1432669.4430238968,33.86915879778463,13.068962808781363,2011-08-23
2018-01-24,420000,1420841.7340698377,33.635431800639765,13.066017358520206,2011-08-24
2018-01-27,420000,1391230.635659362,33.04217726592945,13.317207578840677,2016-02-27
2018-01-28,420000,1389727.477663135,33.0117462246536,13.056650823336954,2016-02-28
2018-01-29,420000,1387314.7327524133,32.96141915246257,13.788541572334715,2016-02-29
2018-01-30,420000,1365422.4252396824,32.51199939006222,13.627003913153235,2016-02-29
2018-01-31,420000,1351989.3285014124,32.22532613416521,13.627003913153239,2016-02-29
2018-02-03,420000,1301332.1422815598,31.153670215028157,11.542735924530222,2016-02-03
2018-02-04,420000,1300321.9128827464,31.131901187171245,12.553440268169691,2016-02-04
