end_date,invested_amount,final_value,xirr,max_drawdown,max_drawdown_date
2016-05-03,600000,1155254.8184347553,12.388968247852542,17.414394094730373,2008-02-03
2016-05-04,600000,1146376.6741160084,12.246350295935708,20.062075944594834,2008-10-04
2016-05-05,600000,1150246.5888905483,12.30865803984129,18.70257518050794,2008-10-05
2016-05-07,600000,1172914.1353902384,12.669268064817219,25.20965988507533,2006-06-07
2016-05-10,600000,1178997.3524824067,12.7648041116632,28.309729064039395,2006-06-10
2016-05-12,600000,1190356.804194448,12.941832003261638,26.67585121039165,2006-06-12
2016-05-13,600000,1195206.0985159557,13.016867835997747,28.769680246713207,2006-06-13
2016-05-17,600000,1192726.1377281577,12.97853379962973,25.15525509000864,2006-06-17
2016-05-18,600000,1194318.0466589725,13.003150307146822,23.7171859257629,2008-10-18
2016-05-19,600000,1182496.6052757497,12.8195263161823,26.0152464574253,2008-10-19
2016-05-20,600000,1177607.5463326978,12.743022877101104,25.893817810929608,2008-10-20
2016-05-21,600000,1171779.5306113495,12.651391971622521,23.311410256494725,2008-10-21
2016-05-24,600000,1170667.6645512432,12.63385657329969,32.65172500461232,2008-10-24
2016-05-25,600000,1181928.1340812221,12.810647936077919,33.34137750075582,2008-10-25
2016-05-26,600000,1194703.6607016574,13.009108103871192,31.522292744423137,2008-10-26
2016-05-27,600000,1202328.0570487166,13.126495960400291,28.63954623276859,2008-10-27
2016-05-28,600000,1211775.3144931865,13.27087692990233,24.823008769730087,2008-10-28
2016-06-02,600000,1206964.2171428804,13.194015073004167,17.057001182536485,2008-11-02
2016-06-03,600000,1205937.0124421844,13.17831214810533,17.414394094730373,2008-02-03
2016-06-04,600000,1208089.9622680824,13.211208396058405,20.062075944594845,2008-10-04
2016-06-05,600000,1208015.9656657528,13.210078770874233,18.702575180507946,2008-10-05
2016-06-08,600000,1230091.8138251519,13.543928201631767,31.483926075477555,2006-06-08
2016-06-09,600000,1227428.362130174,13.503981705051556,28.347731154628264,2008-10-09
2016-06-10,600000,1223022.8265630736,13.437708904838509,28.30972906403939,2006-06-10
2016-06-11,600000,1213005.887568576,13.28609334631931,27.415835411471313,2006-06-11
2016-06-12,600000,1212608.5471397736,13.280052366080175,26.675851210391656,2006-06-12
2016-06-15,600000,1225104.3434736999,13.469052241327192,26.740788832981664,2006-06-15
2016-06-16,600000,1211298.9640523675,13.260127456138306,23.922273024167207,2006-06-16
2016-06-17,600000,1216904.624802708,13.345258803036971,25.15525509000864,2006-06-17
2016-06-18,600000,1224064.879468075,13.453407002218212,23.717185925762916,2008-10-18
2016-06-19,600000,1225460.5821192658,13.474410900531325,26.0152464574253,2008-10-19
2016-06-22,600000,1221883.8147360971,13.420534220656014,26.025033421601055,2008-10-22
2016-06-23,600000,1224827.947737305,13.46489348766505,27.146083995802933,2008-10-23
2016-06-24,600000,1207508.1520971907,13.202324589937897,32.65172500461231,2008-10-24
2016-06-25,600000,1221202.9270831738,13.410259435394705,33.34137750075581,2008-10-25
2016-06-26,600000,1220037.7889970457,13.392663327228371,31.522292744423137,2008-10-26
2016-06-29,600000,1234510.2753377927,13.609629767752926,24.823008769730087,2008-10-29
2016-06-30,600000,1243599.7759190635,13.74425200686138,22.335231997176376,2008-10-30
2016-06-30,600000,1243338.081202916,13.744186583760737,22.33523199717638,2008-10-31
2016-07-01,600000,1249295.2065223574,13.83224015873924,19.903320285266577,2008-11-01
2016-07-02,600000,1255547.614021314,13.924190162432271,17.057001182536485,2008-11-02
2016-07-05,600000,1250718.4123515885,13.853212278376281,18.702575180507935,2008-10-05
2016-07-06,600000,1250146.6647233875,13.844790084700879,19.855914024618997,2008-10-06
2016-07-07,600000,1251834.4311484995,13.8696403979333,20.521232274835736,2008-10-07
2016-07-08,600000,1252526.4806683827,13.879819922800268,23.395025406366646,2008-10-08
2016-07-09,600000,1264516.0248034813,14.055255356093884,28.34773115462826,2008-10-09
2016-07-12,600000,1270789.9276779112,14.146370179552248,22.845897150680248,2008-02-12
2016-07-13,600000,1260825.6780071813,14.00144155933124,22.90579276118765,2008-02-13
2016-07-14,600000,1270159.446276104,14.13723493588386,19.77410798322922,2008-02-14
2016-07-15,600000,1266136.2038388576,14.07882981823796,21.659325062200477,2008-10-15
2016-07-16,600000,1258733.596966495,13.970861468698342,22.027869640789504,2008-10-16
2016-07-19,600000,1256459.187668314,13.937556314282967,26.015246457425295,2008-10-19
2016-07-20,600000,1269765.3889781819,14.131522924936244,25.893817810929615,2008-10-20
2016-07-21,600000,1260314.12855944,13.993969077161896,23.31141025649472,2008-10-21
2016-07-22,600000,1274957.043949682,14.206630800957868,26.02503342160105,2008-10-22
2016-07-23,600000,1289374.0202972903,14.413549345546418,27.14608399580293,2008-10-23
2016-07-26,600000,1283236.0316550178,14.32574915933927,31.52229274442314,2008-10-26
2016-07-27,600000,1300718.5984424036,14.574692105881548,28.639546232768588,2008-10-27
2016-07-28,600000,1305397.9224439478,14.640735273606051,24.82300876973009,2008-10-28
2016-07-29,600000,1300758.9269549346,14.574866411234261,24.823008769730084,2008-10-29
2016-07-30,600000,1297304.602790119,14.525404100751956,22.335231997176376,2008-10-30
2016-08-03,600000,1269973.7830970897,14.13083166170605,17.41439409473037,2008-02-03
2016-08-04,600000,1275179.233571675,14.206108020714014,20.062075944594834,2008-10-04
2016-08-05,600000,1297738.5111812379,14.528696686209502,18.70257518050794,2008-10-05
2016-08-06,600000,1313600.8980094048,14.75206186647011,19.855914024619008,2008-10-06
2016-08-07,600000,1314031.3349044193,14.75808404902742,20.52123227483574,2008-10-07
2016-08-10,600000,1295836.2423909162,14.50172028841886,27.850453970721365,2008-10-10
2016-08-11,600000,1297677.791696608,14.527836246060907,23.06295085039471,2008-10-11
2016-08-12,600000,1296465.8581325863,14.510653517046654,22.845897150680248,2008-02-12
2016-08-13,600000,1294454.0333914775,14.482093193536876,22.905792761187644,2008-02-13
2016-08-14,600000,1291169.548006031,14.435366886290918,19.77410798322922,2008-02-14
2016-08-17,600000,1299845.865578589,14.558533645044392,23.75182046586892,2008-10-17
2016-08-18,600000,1308883.5849776429,14.685928412320875,23.717185925762912,2008-10-18
2016-08-19,600000,1314485.034225481,14.76442948304677,26.01524645742529,2008-10-19
2016-08-20,600000,1307487.9491877963,14.66631525797891,25.893817810929615,2008-10-20
2016-08-21,600000,1307670.0088662836,14.668875008881429,23.311410256494735,2008-10-21
2016-08-24,600000,1315448.4637757167,14.777896484584948,32.65172500461232,2008-10-24
2016-08-25,600000,1311489.1662300816,14.7224872988364,33.34137750075582,2008-10-25
2016-08-26,600000,1309316.6094707954,14.692009392614693,31.522292744423133,2008-10-26
2016-08-27,600000,1308189.936392747,14.676183135378778,28.639546232768588,2008-10-27
2016-08-28,600000,1307186.7890223658,14.662080149266984,24.823008769730095,2008-10-28
2016-08-31,600000,1325914.301871587,14.919674030409224,22.335231997176376,2008-10-31
2016-09-01,600000,1316066.1928213967,14.782695776531348,19.903320285266595,2008-11-01
2016-09-02,600000,1319246.5669534493,14.82704749802435,17.05700118253648,2008-11-02
2016-09-03,600000,1337742.1452639166,15.08280459234615,17.414394094730373,2008-02-03
2016-09-04,600000,1337898.142006734,15.084946136597226,20.06207594459483,2008-10-04
2016-09-07,600000,1342916.8974115956,15.153706944568535,20.521232274835754,2008-10-07
2016-09-08,600000,1350847.4019620074,15.261821601068071,23.395025406366635,2008-10-08
2016-09-09,600000,1339142.1250716443,15.102014475202402,28.347731154628253,2008-10-09
2016-09-10,600000,1309473.490941207,14.690403281168281,27.850453970721357,2008-10-10
2016-09-11,600000,1308073.606186344,14.670744120457787,23.062950850394714,2008-10-11
2016-09-14,600000,1319974.0632274796,14.83717720695698,19.77410798322922,2008-02-14
2016-09-16,600000,1320805.809875243,14.848751430778403,22.027869640789504,2008-10-16
2016-09-17,600000,1324828.6964111445,14.904625948703156,23.751820465868924,2008-10-17
2016-09-18,600000,1323496.5417263606,14.886142896669288,23.71718592576291,2008-10-18
2016-09-21,600000,1325936.775443826,14.919985412393874,23.31141025649472,2008-10-21
2016-09-22,600000,1343349.7629243545,15.159625092310542,26.02503342160106,2008-10-22
2016-09-23,600000,1337992.9456790558,15.086247488087931,27.14608399580294,2008-10-23
2016-09-24,600000,1331456.8683104727,14.99630407127861,32.65172500461231,2008-10-24
2016-09-25,600000,1330519.5695234449,14.98336842884973,33.34137750075582,2008-10-25
2016-09-28,600000,1341695.4827738015,15.136997101592986,24.823008769730087,2008-10-28
2016-09-29,600000,1299905.0167629453,14.555188661655654,24.82300876973008,2008-10-29
2016-09-30,600000,1321391.4309022524,14.855907040520957,22.335231997176376,2008-10-30
2016-09-30,600000,1320441.7371641982,14.846765844231383,22.335231997176372,2008-10-31
2016-10-01,600000,1338637.0679856886,15.098213776788311,19.90332028526659,2008-11-01
2016-10-04,600000,1345805.5315671093,15.196308671349746,20.06207594459483,2008-10-04
2016-10-05,600000,1348349.2150349063,15.230987317528086,18.702575180507942,2008-10-05
2016-10-06,600000,1336921.3664059837,15.074655218537375,19.855914024619004,2008-10-06
2016-10-07,600000,1340345.22912292,15.121637817726901,20.521232274835743,2008-10-07
2016-10-08,600000,1345147.3862092097,15.187324992527515,23.395025406366642,2008-10-08
2016-10-11,600000,1327774.7189900675,14.948531452195274,23.06295085039471,2008-10-11
2016-10-12,600000,1327840.603904262,14.949443152311865,22.845897150680244,2008-02-12
2016-10-13,600000,1326140.0131567756,14.92589577975662,22.90579276118765,2008-02-13
2016-10-14,600000,1333237.7241589436,15.023968823961752,19.774107983229218,2008-02-14
2016-10-15,600000,1331212.951342501,14.99604654426992,21.659325062200477,2008-10-15
2016-10-18,600000,1348081.28021897,15.22733768338331,23.71718592576291,2008-10-18
2016-10-19,600000,1350457.1719910123,15.259674438779852,26.0152464574253,2008-10-19
2016-10-20,600000,1357525.1028954536,15.35552536914136,25.89381781092961,2008-10-20
2016-10-21,600000,1357654.76798735,15.357278990936615,23.31141025649472,2008-10-21
2016-10-22,600000,1365597.6857385987,15.464372597912183,26.02503342160106,2008-10-22
2016-10-25,600000,1363052.9404784671,15.43013217618953,33.341377500755826,2008-10-25
2016-10-26,600000,1346709.3045115494,15.208637772653624,31.52229274442313,2008-10-26
2016-10-27,600000,1336904.0676294328,15.07441752733689,28.639546232768595,2008-10-27
2016-10-28,600000,1344660.883852922,15.180681320033615,24.823008769730084,2008-10-28
2016-10-29,600000,1348075.8201859035,15.22683695327359,24.82300876973008,2008-10-29
2016-11-03,600000,1295503.9453073072,14.492405941311057,17.41439409473037,2008-02-03
2016-11-04,600000,1283355.0897898756,14.319150247042609,20.06207594459483,2008-10-04
2016-11-05,600000,1299800.1683083498,14.553271961221153,18.702575180507942,2008-10-05
2016-11-06,600000,1301342.8823019715,14.57507726007274,19.855914024618986,2008-10-06
2016-11-09,600000,1288095.1106715584,14.386949483597073,28.34773115462826,2008-10-09
2016-11-10,600000,1312476.6429408188,14.731656679571334,27.850453970721375,2008-10-10
2016-11-11,600000,1269288.677139686,14.116410622000203,23.06295085039472,2008-10-11
2016-11-12,600000,1217330.8650182837,13.346763023449418,22.84589715068025,2008-02-12
2016-11-13,600000,1216008.4061012336,13.326730129406341,22.90579276118766,2008-02-13
2016-11-16,600000,1209872.3107951817,13.233481244607926,22.027869640789504,2008-10-16
2016-11-17,600000,1204784.3620761232,13.155786243839607,23.751820465868935,2008-10-17
2016-11-18,600000,1204506.057981345,13.151526567728302,23.71718592576291,2008-10-18
2016-11-19,600000,1169270.575250418,12.60375259500627,26.0152464574253,2008-10-19
2016-11-20,600000,1170302.4429656193,12.620037847885571,25.893817810929608,2008-10-20
2016-11-23,600000,1195476.598422403,13.012763450427139,27.146083995802936,2008-10-23
2016-11-26,600000,1208291.6445549394,13.20938036928466,31.522292744423137,2008-10-26
2016-11-27,600000,1207538.3554674815,13.197883187517132,28.639546232768595,2008-10-27
2016-11-30,600000,1224385.365326063,13.452321294294405,22.335231997176372,2008-10-30
2016-11-30,600000,1223268.7715672804,13.439237878793724,22.33523199717637,2008-10-31
2016-12-01,600000,1212083.0703703864,13.269906898891614,19.903320285266588,2008-11-01
2016-12-02,600000,1195455.1866580632,13.015157227329304,17.05700118253648,2008-11-02
2016-12-03,600000,1198109.7351956377,13.056073547788689,17.414394094730373,2008-02-03
2016-12-06,600000,1204923.0076815481,13.160659749115194,19.855914024619004,2008-10-06
2016-12-07,600000,1202732.804181027,13.127106739891936,20.52123227483575,2008-10-07
2016-12-08,600000,1222440.1439177943,13.426749395664094,23.39502540636665,2008-10-08
2016-12-09,600000,1228165.6740271118,13.512861125917375,28.34773115462826,2008-10-09
2016-12-10,600000,1216895.9021045542,13.34296303271062,27.850453970721365,2008-10-10
2016-12-13,600000,1213140.748484159,13.285987752028708,22.905792761187655,2008-02-13
2016-12-14,600000,1200086.6573209895,13.086483769226435,19.774107983229225,2008-02-14
2016-12-15,600000,1199843.4747831828,13.08274580681874,21.659325062200484,2008-10-15
2016-12-16,600000,1196091.2043128083,13.024969218700653,22.0278696407895,2008-10-16
2016-12-17,600000,1195415.6882350899,13.014547696411022,23.751820465868942,2008-10-17
2016-12-20,600000,1182496.832770789,12.814050642788965,25.893817810929608,2008-10-20
2016-12-21,600000,1182217.6923004268,12.809693258790272,23.311410256494735,2008-10-21
2016-12-22,600000,1169634.6453218376,12.612147432088658,26.02503342160106,2008-10-22
2016-12-23,600000,1163895.410018463,12.5213062500037,27.146083995802933,2008-10-23
2016-12-24,600000,1139295.3396067098,12.126550232503499,32.65172500461231,2008-10-24
2016-12-27,600000,1158950.0567200156,12.442654165861335,28.639546232768588,2008-10-27
2016-12-28,600000,1161200.854408115,12.478494835016807,24.823008769730095,2008-10-28
2016-12-29,600000,1168148.2885384497,12.588301187512476,24.823008769730084,2008-10-29
2016-12-30,600000,1176551.8033614396,12.7201301288134,22.33523199717638,2008-10-30
2017-01-01,600000,1181595.8062595532,12.796541218931946,19.903320285266584,2008-11-01
2017-01-04,600000,1190165.1299863274,12.929861049179154,20.06207594459484,2008-10-04
2017-01-05,600000,1201379.5955759652,13.102827948083739,18.702575180507946,2008-10-05
2017-01-06,600000,1195800.6188536012,13.016991852025072,19.85591402461899,2008-10-06
2017-01-07,600000,1202015.9958925098,13.11259294303649,20.521232274835743,2008-10-07
2017-01-08,600000,1203671.2204136509,13.137965660818557,23.395025406366642,2008-10-08
2017-01-11,600000,1224288.9490441594,13.450998902015652,23.062950850394717,2008-10-11
2017-01-12,600000,1229077.4519476215,13.5229156550006,22.84589715068025,2008-02-12
2017-01-13,600000,1227614.857682873,13.50098047594013,22.905792761187648,2008-02-13
2017-01-14,600000,1233765.4572116134,13.593041112621703,19.774107983229232,2008-02-14
2017-01-15,600000,1236237.0421221568,13.629900741029477,21.659325062200477,2008-10-15
2017-01-18,600000,1247528.782679225,13.797329205635805,23.7171859257629,2008-10-18
2017-01-19,600000,1248217.7085714918,13.807493209920018,26.015246457425295,2008-10-19
2017-01-20,600000,1232202.569773614,13.569693541368471,25.89381781092962,2008-10-20
2017-01-21,600000,1238573.285104834,13.664671553160805,23.311410256494725,2008-10-21
2017-01-22,600000,1240161.1911650787,13.688265784482164,26.025033421601055,2008-10-22
2017-01-26,600000,1263987.6622646165,14.038573276761172,31.52229274442313,2008-10-26
2017-01-27,600000,1263459.4117825588,14.030881312397925,28.639546232768602,2008-10-27
2017-01-28,600000,1261163.2836985206,13.997408065590452,24.823008769730098,2008-10-28
2017-01-29,600000,1258920.8051566596,13.964249125846766,24.82300876973009,2008-10-29
2017-02-02,600000,1267716.5111043127,14.08904880544959,17.057001182536485,2008-11-02
2017-02-03,600000,1272862.3223030346,14.163558160685463,17.414394094730365,2008-02-03
2017-02-04,600000,1277998.9703615042,14.23762374691178,20.062075944594834,2008-10-04
2017-02-05,600000,1278479.9617548068,14.244543366025763,18.70257518050795,2008-10-05
2017-02-08,600000,1277801.4241673008,14.234781033117338,23.39502540636664,2008-10-08
2017-02-09,600000,1285751.8814537777,14.348830623261883,28.34773115462826,2008-10-09
2017-02-10,600000,1288950.5262926645,14.39450915374047,27.850453970721357,2008-10-10
2017-02-11,600000,1280938.322070311,14.279867612640581,23.06295085039472,2008-10-11
2017-02-12,600000,1280900.7587200108,14.279328393005697,22.84589715068024,2008-02-12
2017-02-15,600000,1258665.3493349173,13.957226431127875,21.659325062200484,2008-10-15
2017-02-16,600000,1274013.1731534032,14.180179259828876,22.027869640789497,2008-10-16
2017-02-17,600000,1283750.215188729,14.32018567787314,23.751820465868935,2008-10-17
2017-02-18,600000,1294652.9761512093,14.475652792985775,23.717185925762898,2008-10-18
2017-02-19,600000,1294723.578263159,14.47665511062807,26.015246457425306,2008-10-19
2017-02-22,600000,1297565.763225804,14.51695782406906,26.02503342160106,2008-10-22
2017-02-23,600000,1299470.0687508807,14.543910095277338,27.146083995802933,2008-10-23
2017-02-24,600000,1301074.2633945066,14.566583064834365,32.6517250046123,2008-10-24
2017-02-25,600000,1300260.5137056303,14.555085511878332,33.341377500755826,2008-10-25
2017-02-28,600000,1299799.7839411423,14.55498650094468,24.823008769730084,2008-10-29
2017-02-28,600000,1293447.7886206873,14.475096047481175,22.335231997176376,2008-10-31
2017-03-01,600000,1297912.3598576763,14.538493583624948,19.903320285266588,2008-11-01
2017-03-02,600000,1277354.9685944663,14.244678030903405,17.05700118253648,2008-11-02
2017-03-05,600000,1282215.082910181,14.314581320046546,18.702575180507935,2008-10-05
2017-03-06,600000,1283865.5221437195,14.338257178515445,19.85591402461901,2008-10-06
2017-03-07,600000,1281856.3078184682,14.30943044208847,20.521232274835743,2008-10-07
2017-03-08,600000,1277673.8311243216,14.249272699276652,23.395025406366642,2008-10-08
2017-03-09,600000,1278729.6123009266,14.26447755348002,28.347731154628267,2008-10-09
2017-03-12,600000,1289103.1058667577,14.413182810852218,22.84589715068024,2008-02-12
2017-03-13,600000,1288172.2540519368,14.399889712049022,22.905792761187655,2008-02-13
2017-03-14,600000,1284728.0594863358,14.35061788138292,19.77410798322922,2008-02-14
2017-03-15,600000,1297622.8651778458,14.534389575281622,21.659325062200487,2008-10-15
2017-03-19,600000,1303037.1768450222,14.610988733487506,26.015246457425306,2008-10-19
2017-03-20,600000,1304496.9749766085,14.631584849202872,25.89381781092962,2008-10-20
2017-03-21,600000,1302617.499281979,14.60506312995391,23.31141025649471,2008-10-21
2017-03-22,600000,1289852.3227251004,14.423874831612093,26.025033421601055,2008-10-22
2017-03-23,600000,1303294.638567675,14.614622965215515,27.146083995802925,2008-10-23
2017-03-26,600000,1306708.6366674928,14.6627434809496,31.522292744423137,2008-10-26
2017-03-27,600000,1306161.222095738,14.65503640998598,28.639546232768588,2008-10-27
2017-03-28,600000,1312230.417456738,14.740298420330891,24.823008769730098,2008-10-28
2017-04-01,600000,1332265.5114309033,15.014843112699397,19.903320285266584,2008-11-01
2017-04-02,600000,1329733.8335002454,14.979888793416162,17.05700118253647,2008-11-02
2017-04-05,600000,1337381.3299464309,15.085266982519135,18.702575180507946,2008-10-05
2017-04-06,600000,1335203.1988698682,15.055317139139474,19.85591402461899,2008-10-06
2017-04-07,600000,1323406.959595744,14.892233247372866,20.521232274835743,2008-10-07
2017-04-08,600000,1327721.5054331208,14.952055898852624,23.39502540636665,2008-10-08
2017-04-09,600000,1329571.7649949011,14.977648806191219,28.34773115462826,2008-10-09
2017-04-12,600000,1334922.699203032,15.05145652877968,22.84589715068025,2008-02-12
2017-04-13,600000,1327964.2786882853,14.955416055411842,22.90579276118765,2008-02-13
2017-04-14,600000,1326073.0378371966,14.929223101171013,19.77410798322923,2008-02-14
2017-04-15,600000,1329539.7329236371,14.977206049924852,21.659325062200487,2008-10-15
2017-04-16,600000,1327946.6922090498,14.955172667227798,22.027869640789508,2008-10-16
2017-04-19,600000,1328442.5529359146,14.96203385699567,26.0152464574253,2008-10-19
2017-04-20,600000,1346146.501353705,15.205282791620217,25.893817810929615,2008-10-20
2017-04-21,600000,1340958.6676892412,15.134347038148183,23.311410256494725,2008-10-21
2017-04-22,600000,1355490.3765800134,15.332336669887928,26.025033421601055,2008-10-22
2017-04-23,600000,1354679.3360182592,15.321344399154466,27.146083995802936,2008-10-23
2017-04-26,600000,1360756.639335839,15.403547109052118,31.522292744423126,2008-10-26
2017-04-28,600000,1372678.6544177008,15.563711487228746,24.82300876973009,2008-10-28
2017-04-29,600000,1372267.0306600288,15.557826167491953,24.82300876973009,2008-10-29
2017-04-30,600000,1366852.419371698,15.484677569628674,22.335231997176376,2008-10-30
2017-05-02,600000,1359247.088053505,15.386437312832243,17.057001182536474,2008-11-02
2017-05-03,600000,1362186.1119455697,15.426108466716293,17.41439409473037,2008-02-03
2017-05-04,600000,1373225.3626258303,15.574332166962336,20.062075944594845,2008-10-04
2017-05-05,600000,1362602.5490540452,15.431722417939115,18.70257518050795,2008-10-05
2017-05-09,600000,1377691.4834799138,15.63394973799486,28.34773115462826,2008-10-09
2017-05-10,600000,1385101.2264429308,15.732423149925884,27.850453970721365,2008-10-10
2017-05-11,600000,1385586.5000585022,15.73885333908537,23.062950850394717,2008-10-11
2017-05-12,600000,1374692.969911768,15.593945064557104,22.845897150680244,2008-02-12
2017-05-13,600000,1386951.1364361013,15.756923220420665,22.905792761187648,2008-02-13
2017-05-16,600000,1386563.2071253532,15.751788305266468,22.027869640789508,2008-10-16
2017-05-17,600000,1390881.267313734,15.808862003493912,23.751820465868924,2008-10-17
2017-05-18,600000,1359269.149475362,15.386735429167645,23.717185925762916,2008-10-18
2017-05-19,600000,1350021.6147741908,15.26133350233614,26.015246457425295,2008-10-19
2017-05-20,600000,1340664.7036584453,15.133542119655601,25.893817810929605,2008-10-20
2017-05-23,600000,1327375.2803552533,14.950449517895054,27.14608399580294,2008-10-23
2017-05-24,600000,1311387.8965479396,14.72765720233343,32.65172500461231,2008-10-24
2017-05-25,600000,1334266.52962098,15.04562779799324,33.341377500755826,2008-10-25
2017-05-26,600000,1353159.0202867386,15.303977685888482,31.52229274442313,2008-10-26
2017-05-27,600000,1335323.734082408,15.060184364260815,28.6395462327686,2008-10-27
2017-05-30,600000,1338788.3480654417,15.10687044629853,22.33523199717638,2008-10-30
2017-06-03,600000,1367891.4976213167,15.498867437857692,17.414394094730362,2008-02-03
2017-06-04,600000,1368061.7304280966,15.5011521416546,20.06207594459484,2008-10-04
2017-06-07,600000,1370317.4836896083,15.531399067996304,20.521232274835736,2008-10-07
2017-06-08,600000,1372187.298948332,15.556432125843234,23.395025406366635,2008-10-08
2017-06-09,600000,1377707.5070333534,15.630131853665624,28.347731154628267,2008-10-09
2017-06-10,600000,1370272.6051096139,15.530797801367283,27.85045397072136,2008-10-10
2017-06-11,600000,1369315.5037144825,15.517970072221221,23.062950850394717,2008-10-11
2017-06-14,600000,1373599.0589446898,15.575309447588081,19.774107983229225,2008-02-14
2017-06-15,600000,1373971.490084234,15.580286067842128,21.65932506220048,2008-10-15
2017-06-16,600000,1381256.8481307738,15.677358145198287,22.027869640789515,2008-10-16
2017-06-17,600000,1387420.4047393566,15.759071728635377,23.75182046586892,2008-10-17
2017-06-18,600000,1385860.8855067424,15.738431752094195,23.717185925762905,2008-10-18
2017-06-21,600000,1390941.7214376424,15.805587969702131,23.311410256494725,2008-10-21
2017-06-22,600000,1388579.5557812536,15.774397415994382,26.025033421601055,2008-10-22
2017-06-23,600000,1367605.2003722817,15.49502436525631,27.146083995802936,2008-10-23
2017-06-24,600000,1353626.2762625422,15.306363220681352,32.65172500461232,2008-10-24
2017-06-25,600000,1352900.3411890368,15.296511056600014,33.34137750075582,2008-10-25
2017-06-28,600000,1354799.4151221586,15.322273168686321,24.823008769730084,2008-10-28
2017-06-29,600000,1358172.965212693,15.367560872171335,24.823008769730095,2008-10-29
2017-06-30,600000,1358506.3339294086,15.371493250195654,22.33523199717638,2008-10-30
2017-06-30,600000,1356459.3894249438,15.34801835102092,22.335231997176376,2008-10-31
2017-07-01,600000,1364099.0095221917,15.451169516977206,19.90332028526659,2008-11-01
2017-07-04,600000,1357458.4338643735,15.361541616024851,20.06207594459483,2008-10-04
2017-07-05,600000,1371435.9080240417,15.549673650019322,18.702575180507942,2008-10-05
2017-07-06,600000,1379728.5099806015,15.660356654245772,19.855914024618997,2008-10-06
2017-07-07,600000,1376568.3876189103,15.618258977117355,20.521232274835743,2008-10-07
2017-07-08,600000,1390678.5507898708,15.805463013027943,23.39502540636664,2008-10-08
2017-07-11,600000,1382694.6156357056,15.69977945065284,23.062950850394724,2008-10-11
2017-07-12,600000,1395393.1421833427,15.867577004169107,22.84589715068024,2008-02-12
2017-07-13,600000,1401897.2451824006,15.952913647120043,22.90579276118765,2008-02-13
2017-07-14,600000,1395264.5296933353,15.865885425135806,19.77410798322923,2008-02-14
